customer_id,first_name,last_name,gender,birth_date,email,phone,city,country,profession,risk_level
3899,Célina,Aubry,F,1953-05-16,celina71@example.net,+33 (0)6 24 92 23 96,Alves-les-Bains,Côte d'Ivoire,Étudiant,HIGH
3900,Mathilde,Boutin,F,1952-09-22,franck90@example.net,+33 6 14 57 45 65,Gilles-sur-Chrétien,Côte d'Ivoire,Entrepreneur,LOW
3901,Thibaut,Gérard,M,1970-11-08,coulonaurelie@example.org,+33 6 73 64 35 37,Saint Eugène-la-Forêt,Côte d'Ivoire,Étudiant,MEDIUM
3902,Louis,Berger,M,1949-03-09,plopez@example.org,0359042863,Dupuis,Côte d'Ivoire,Entrepreneur,MEDIUM
3903,Arthur,Girard,M,1957-08-18,spelletier@example.com,04 34 74 49 36,Marin-sur-Mer,Côte d'Ivoire,Comptable,MEDIUM
3904,Isaac,Meunier,M,1952-05-03,hdurand@example.org,0174289740,Lecomte-sur-Salmon,Côte d'Ivoire,Enseignant,LOW
3905,Zacharie,Mary,M,1959-06-05,juliette64@example.com,+33 4 95 39 56 21,Klein,Côte d'Ivoire,Comptable,LOW
3906,Denis,Fischer,M,2000-03-15,alucas@example.com,+33 (0)2 97 67 01 36,Saint Antoinettenec,Côte d'Ivoire,Informaticien,LOW
3907,Matthieu,Vasseur,M,1958-04-05,georgesboutin@example.net,06 15 94 14 47,Gallet-les-Bains,Côte d'Ivoire,Commerçant,MEDIUM
3908,Alexandrie,Lecoq,F,1964-08-20,maurice37@example.net,06 32 91 62 76,Maillard,Côte d'Ivoire,Étudiant,LOW
3909,Gérard,Bruneau,M,1973-06-08,chretienandree@example.org,+33 (0)1 69 79 82 33,BlinBourg,Côte d'Ivoire,Commerçant,LOW
3910,Noël,Charrier,M,1978-12-18,margottecher@example.com,03 67 92 11 87,ChrétienBourg,Côte d'Ivoire,Médecin,LOW
3911,Nathalie,Blanchard,F,1971-08-24,onavarro@example.com,+33 (0)1 75 59 73 44,Barbeboeuf,Côte d'Ivoire,Ingénieur,LOW
3912,Adélaïde,Da Silva,F,1987-10-13,caroline94@example.com,+33 3 73 61 66 29,Sainte Henriette,Côte d'Ivoire,Enseignant,LOW
3913,Christelle,Colas,F,1972-05-14,pgrondin@example.com,06 30 63 96 63,Rodriguez,Côte d'Ivoire,Commerçant,MEDIUM
3914,Thérèse,Dupuis,F,1973-01-01,moreausophie@example.com,0498040841,Gros,Côte d'Ivoire,Informaticien,MEDIUM
3915,Gabriel,Valette,M,1979-08-21,perrinchristophe@example.com,0279820790,Guilletnec,Côte d'Ivoire,Banquier,LOW
3916,Charles,Blondel,M,1957-06-06,arnaude16@example.com,0170280280,Picard,Côte d'Ivoire,Banquier,MEDIUM
3917,Dorothée,Potier,F,1966-01-19,zoe66@example.org,04 75 17 58 66,Vidalnec,Côte d'Ivoire,Banquier,LOW
3918,Joseph,Mahe,M,2000-12-28,legermartin@example.net,+33 3 54 92 38 40,Verdier-sur-Mendès,Côte d'Ivoire,Comptable,LOW
3919,Charles,Lemoine,M,1998-04-10,ejoseph@example.com,03 87 98 57 74,Hebert,Côte d'Ivoire,Commerçant,MEDIUM
3920,François,Gomes,M,1984-03-21,bertrand70@example.net,0457720926,Chevallier,Côte d'Ivoire,Commerçant,LOW
3921,Marguerite,Blanchard,F,1985-07-14,tjacques@example.net,0651891668,Sainte Nicolas,Côte d'Ivoire,Avocat,MEDIUM
3922,Céline,Pages,F,1948-09-15,chevaliercaroline@example.net,06 46 60 02 20,Saint Marie,Côte d'Ivoire,Enseignant,LOW
3923,Martin,Le Gall,M,1998-03-06,martingros@example.org,+33 3 84 55 22 09,Roussel,Côte d'Ivoire,Informaticien,LOW
3924,Émile,Bertin,M,1968-06-14,olemoine@example.net,+33 (0)2 78 02 54 09,Gautier,Côte d'Ivoire,Étudiant,LOW
3925,Audrey,Roche,F,1984-04-23,qle-roux@example.com,+33 4 77 51 76 56,Vaillant-sur-Vasseur,Côte d'Ivoire,Banquier,LOW
3926,Paulette,Bailly,F,2003-04-16,andre92@example.com,+33 6 98 57 20 31,Jacquot,Côte d'Ivoire,Médecin,LOW
3927,Élodie,Dubois,F,1973-02-27,ribeironoel@example.org,0443709906,Bruneau-sur-Chauveau,Côte d'Ivoire,Informaticien,LOW
3928,Céline,Courtois,F,1984-02-07,mauricegeorges@example.org,+33 (0)3 89 49 07 11,Delmas,Côte d'Ivoire,Médecin,LOW
3929,Marcel,Fleury,M,1974-06-04,collinmathilde@example.net,04 69 80 39 12,GuilletVille,Côte d'Ivoire,Informaticien,MEDIUM
3930,Maggie,Aubert,F,1991-04-04,ele-roux@example.net,0362429703,Bernier-sur-Pinto,Côte d'Ivoire,Enseignant,LOW
3931,Virginie,Renaud,F,1961-05-13,martinezphilippe@example.org,0353269441,Sainte Pauline,Côte d'Ivoire,Ingénieur,LOW
3932,Daniel,Leclerc,M,2000-12-21,alexandrefontaine@example.net,04 95 86 23 34,ValléeBourg,Côte d'Ivoire,Entrepreneur,LOW
3933,Henriette,Léger,F,2004-01-10,ericandre@example.com,04 34 67 57 32,Clément,Côte d'Ivoire,Ingénieur,LOW
3934,Jeannine,Nicolas,F,1968-04-05,dmuller@example.org,+33 (0)3 26 43 21 97,Brunet-sur-Fleury,Côte d'Ivoire,Banquier,MEDIUM
3935,Thérèse,Grenier,F,1993-03-25,dnoel@example.com,+33 (0)3 70 53 00 56,DupuyBourg,Côte d'Ivoire,Banquier,LOW
3936,Maurice,Meyer,M,1978-11-17,richardlefevre@example.com,04 77 41 32 63,Saint Suzanne,Côte d'Ivoire,Entrepreneur,MEDIUM
3937,Margaud,Lefèvre,F,2007-07-24,gillesbonneau@example.net,+33 1 73 92 21 33,Martinez-la-Forêt,Côte d'Ivoire,Avocat,LOW
3938,Margot,Bonnin,F,1948-05-26,madeleinebuisson@example.com,+33 (0)7 92 94 30 62,Albert-sur-Mer,Côte d'Ivoire,Comptable,MEDIUM
3939,Laure,Daniel,F,1953-12-24,henriettelemaitre@example.org,02 77 85 58 67,Fouquet-sur-Guillot,Côte d'Ivoire,Enseignant,MEDIUM
3940,Célina,Gillet,F,2007-02-08,imberthonore@example.com,03 54 48 76 56,Saint ÉléonoreVille,Côte d'Ivoire,Avocat,MEDIUM
3941,Lucas,Seguin,M,2002-09-15,timothee21@example.org,+33 (0)4 78 31 61 56,Georgesboeuf,Côte d'Ivoire,Médecin,LOW
3942,Simone,Faivre,F,1952-09-09,renelegrand@example.org,+33 2 78 88 10 42,Courtois,Côte d'Ivoire,Commerçant,LOW
3943,Marguerite,Toussaint,F,1957-11-20,catherine96@example.com,0443508554,Paulboeuf,Côte d'Ivoire,Banquier,LOW
3944,Amélie,Chevallier,F,1984-08-14,schneiderolivier@example.net,04 42 98 44 06,Saint Simone,Côte d'Ivoire,Ingénieur,LOW
3945,Nath,Delorme,F,1997-01-06,masseluce@example.com,0175521989,Moreau-sur-Lemoine,Côte d'Ivoire,Informaticien,LOW
3946,Adélaïde,Pires,F,1979-05-27,mdidier@example.org,+33 (0)4 77 30 29 33,Chevallier,Côte d'Ivoire,Étudiant,LOW
3947,Suzanne,Pons,F,1949-09-13,guy97@example.net,+33 4 89 38 41 27,Lefort-sur-Duval,Côte d'Ivoire,Ingénieur,LOW
3948,Frédéric,Meunier,M,1971-01-04,pauljoly@example.net,0390041627,Schmitt,Côte d'Ivoire,Étudiant,LOW
3949,Daniel,Pereira,M,1954-05-02,blancnoemi@example.com,0423485024,RocherBourg,Côte d'Ivoire,Informaticien,LOW
3950,Alain,Potier,M,1992-08-13,perrierveronique@example.net,+33 (0)1 34 71 37 79,GrondinVille,Côte d'Ivoire,Entrepreneur,LOW
3951,Thierry,Couturier,M,1988-06-30,etienne46@example.org,03 51 72 04 03,Parent,Côte d'Ivoire,Avocat,MEDIUM
3952,Henri,Petit,M,1964-11-20,alphonse12@example.org,04 84 63 43 61,Marques,Côte d'Ivoire,Médecin,LOW
3953,Jules,David,M,1951-05-07,josephinedurand@example.com,+33 2 30 28 68 66,Navarroboeuf,Côte d'Ivoire,Médecin,MEDIUM
3954,Nathalie,Cousin,F,1972-10-02,alexguillot@example.org,+33 1 60 94 81 68,Aubert,Côte d'Ivoire,Banquier,MEDIUM
3955,Aurélie,Guillon,F,2006-09-23,lagardeedith@example.com,+33 (0)2 14 46 18 70,Ollivier,Côte d'Ivoire,Informaticien,LOW
3956,Gabriel,Loiseau,M,1954-05-20,susanne67@example.net,+33 2 33 46 42 50,Blondel-les-Bains,Côte d'Ivoire,Avocat,LOW
3957,Georges,Blanchard,M,1998-03-27,louise39@example.com,04 65 77 32 37,Adam,Côte d'Ivoire,Enseignant,LOW
3958,Théodore,Delannoy,M,1994-04-03,josettegaillard@example.net,+33 (0)3 83 32 40 61,Antoine-la-Forêt,Côte d'Ivoire,Médecin,LOW
3959,Luc,Lefebvre,M,1969-11-28,jpruvost@example.com,0499056958,Weber,Côte d'Ivoire,Banquier,LOW
3960,Augustin,Gilbert,M,1995-09-17,bourgeoisrobert@example.org,+33 (0)2 96 58 02 56,Perez,Côte d'Ivoire,Comptable,MEDIUM
3961,Simone,Dupuy,F,1977-12-03,trousseau@example.net,0180424142,Gomesnec,Côte d'Ivoire,Banquier,LOW
3962,Denis,Briand,M,1950-05-13,qlefevre@example.com,0383007247,ChevallierVille,Côte d'Ivoire,Étudiant,MEDIUM
3963,Joseph,Becker,M,1994-06-17,davidcarpentier@example.net,03 61 74 76 69,Teixeira,Côte d'Ivoire,Banquier,HIGH
3964,Noël,Petitjean,M,1978-05-06,thibaultleleu@example.net,+33 3 88 27 84 12,Martineaudan,Côte d'Ivoire,Entrepreneur,LOW
3965,Olivie,Pires,F,2008-02-20,lucasolivie@example.net,+33 5 65 12 49 98,Pons-la-Forêt,Côte d'Ivoire,Entrepreneur,LOW
3966,Vincent,Bodin,M,1950-07-24,marine06@example.net,+33 (0)3 26 75 61 04,Sainte Charlotte,Côte d'Ivoire,Ingénieur,LOW
3967,Élisabeth,Meunier,F,1967-08-07,rgaudin@example.net,+33 (0)1 56 62 47 16,Michaud,Côte d'Ivoire,Commerçant,MEDIUM
3968,Élise,Lombard,F,2003-10-14,eprevost@example.org,+33 (0)4 81 41 52 80,Charriernec,Côte d'Ivoire,Étudiant,MEDIUM
3969,Henri,Barthelemy,M,1997-09-20,hrobert@example.com,02 62 02 33 62,Martineznec,Côte d'Ivoire,Étudiant,LOW
3970,Julien,Lecoq,M,1962-03-10,guillaumesuzanne@example.com,0533235435,Saint JacquelineVille,Côte d'Ivoire,Entrepreneur,LOW
3971,Honoré,Alves,M,1982-08-29,tvasseur@example.net,0495240500,Gomes,Côte d'Ivoire,Étudiant,LOW
3972,Aurore,Letellier,F,1999-08-23,peronandree@example.net,05 54 05 88 09,Colas,Côte d'Ivoire,Commerçant,LOW
3973,Constance,Clerc,F,1963-05-05,inesriou@example.net,+33 (0)4 81 88 32 25,Lefèvre-les-Bains,Côte d'Ivoire,Médecin,LOW
3974,Cécile,Gautier,F,1973-08-05,qantoine@example.org,+33 3 29 81 49 89,Martynec,Côte d'Ivoire,Entrepreneur,MEDIUM
3975,Brigitte,Delannoy,F,1978-05-23,salmonaimee@example.com,+33 5 31 11 53 83,Hoareau,Côte d'Ivoire,Enseignant,LOW
3976,Léon,Ledoux,M,1989-01-30,roland93@example.com,04 34 30 34 26,Lévy-la-Forêt,Côte d'Ivoire,Comptable,LOW
3977,Marianne,Delaunay,F,1975-02-16,nicolaspauline@example.com,0546816096,Leconte,Côte d'Ivoire,Entrepreneur,MEDIUM
3978,Andrée,Lemaître,F,1975-06-07,agilbert@example.org,+33 (0)6 58 29 61 47,Durand,Côte d'Ivoire,Entrepreneur,LOW
3979,Stéphanie,Klein,F,2008-03-31,gerardcecile@example.net,02 58 73 01 99,Ferrand-la-Forêt,Côte d'Ivoire,Informaticien,MEDIUM
3980,Louis,Guichard,M,1999-09-07,franckollivier@example.com,0535589884,Lenoir,Côte d'Ivoire,Comptable,LOW
3981,Pauline,Guilbert,F,1965-09-16,zoe38@example.org,04 26 14 57 95,Gallet,Côte d'Ivoire,Informaticien,LOW
3982,Susanne,Pierre,F,1983-03-15,le-goffluce@example.com,06 42 81 56 13,Saint Sophie,Côte d'Ivoire,Commerçant,LOW
3983,Thomas,Dumas,M,2003-11-15,sabineleduc@example.com,+33 2 34 69 49 73,Lebreton-sur-Carlier,Côte d'Ivoire,Banquier,LOW
3984,Raymond,Barthelemy,M,1991-11-02,lpoulain@example.com,0801817534,Sainte Franck,Côte d'Ivoire,Entrepreneur,HIGH
3985,Sabine,Leleu,F,1988-06-30,gabriel17@example.com,03 65 44 06 02,Saint JacquelineBourg,Côte d'Ivoire,Avocat,HIGH
3986,Léon,Vidal,M,1975-01-23,alegendre@example.com,+33 6 31 83 32 26,Marin,Côte d'Ivoire,Commerçant,MEDIUM
3987,Émilie,François,F,1983-12-28,lblondel@example.com,+33 5 62 98 12 00,Reynauddan,Côte d'Ivoire,Étudiant,LOW
3988,Constance,Briand,F,1976-10-15,lemaitreaudrey@example.net,+33 (0)4 58 70 12 98,Parent,Côte d'Ivoire,Informaticien,LOW
3989,Théodore,Bouvet,M,1997-11-26,marianne54@example.org,04 27 60 71 50,Sainte Lucie,Côte d'Ivoire,Médecin,LOW
3990,Yves,Carlier,M,1969-03-17,emmanuelleremy@example.org,+33 (0)1 58 45 57 86,Daniel-les-Bains,Côte d'Ivoire,Entrepreneur,LOW
3991,Clémence,Fernandes,F,2004-04-03,nicoleroux@example.org,04 86 97 74 14,Dufour,Côte d'Ivoire,Banquier,HIGH
3992,Timothée,Lefèvre,M,1951-03-23,lacroixsebastien@example.org,+33 (0)5 18 87 21 70,Ramos,Côte d'Ivoire,Étudiant,LOW
3993,Pénélope,Delattre,F,1981-04-19,yclerc@example.org,+33 (0)7 59 62 11 67,Saint NoëlVille,Côte d'Ivoire,Commerçant,LOW
3994,Gilles,Perrier,M,1992-12-20,corinne36@example.com,+33 (0)2 37 66 58 13,Cordier-les-Bains,Côte d'Ivoire,Banquier,LOW
3995,Émile,Samson,M,1955-12-30,devauxalexandria@example.org,+33 (0)2 69 13 05 09,Huet-la-Forêt,Côte d'Ivoire,Enseignant,LOW
3996,Patrick,Dias,M,1958-10-16,eleonore81@example.net,0545082474,Sainte Hélène,Côte d'Ivoire,Enseignant,LOW
3997,Henri,Guillaume,M,1966-09-21,roland17@example.com,05 67 61 96 21,Picard,Côte d'Ivoire,Médecin,MEDIUM
3998,Inès,Guillon,F,1957-11-12,alain19@example.com,02 30 03 21 65,MunozVille,Côte d'Ivoire,Avocat,LOW
3999,Roger,Jacques,M,1955-10-15,elaroche@example.net,+33 (0)4 78 11 93 88,Potier,Côte d'Ivoire,Banquier,MEDIUM
4000,Anne,Marion,F,1946-11-02,zacharie81@example.com,03 44 91 93 04,Valette,Côte d'Ivoire,Comptable,MEDIUM
4001,Alfred,Fernandez,M,1983-10-11,isabelle05@example.org,03 70 11 87 65,Marin-les-Bains,Côte d'Ivoire,Comptable,LOW
4002,Éléonore,Paris,F,1952-11-21,danielleperrier@example.com,+33 (0)3 84 84 10 19,Blin,Côte d'Ivoire,Commerçant,MEDIUM
4003,Éléonore,Leroux,F,1957-11-30,isabelle24@example.com,0155661592,Lucas,Côte d'Ivoire,Informaticien,LOW
4004,Anastasie,Maury,F,1978-12-20,rbonnin@example.com,01 88 83 82 55,Lemaire-sur-Cousin,Côte d'Ivoire,Médecin,MEDIUM
4005,Frédéric,Schmitt,M,2000-05-12,noelmathilde@example.com,+33 4 32 56 05 18,Lefèvre,Côte d'Ivoire,Banquier,LOW
4006,Alex,Courtois,F,1973-09-28,sauvagedenise@example.org,02 46 35 38 47,Gérard,Côte d'Ivoire,Informaticien,LOW
4007,Gilles,Meyer,M,2007-03-30,blotagathe@example.com,+33 (0)3 68 65 95 92,Martel,Côte d'Ivoire,Banquier,LOW
4008,Alexandrie,Teixeira,F,1995-02-06,sophievoisin@example.net,+33 1 30 46 99 81,Sainte GuyBourg,Côte d'Ivoire,Banquier,LOW
4009,Victor,Dumas,M,1978-04-01,arnaudmartine@example.com,+33 (0)5 31 71 67 27,Saint William,Côte d'Ivoire,Entrepreneur,LOW
4010,William,Chevalier,M,1948-02-25,arnauderenard@example.org,+33 (0)3 59 08 32 09,Sainte Mathilde-sur-Mer,Côte d'Ivoire,Entrepreneur,LOW
4011,Chantal,Verdier,F,1961-10-03,zoe15@example.org,+33 (0)2 18 89 23 07,Chevalier,Côte d'Ivoire,Ingénieur,LOW
4012,Gabriel,Pruvost,M,1977-01-22,helenegimenez@example.net,03 27 87 71 30,Blanchard,Côte d'Ivoire,Médecin,LOW
4013,Hortense,Guillou,F,1977-06-29,bbodin@example.net,+33 (0)1 44 77 96 42,PineauVille,Côte d'Ivoire,Enseignant,HIGH
4014,Thibaut,Pinto,M,1981-08-20,henri53@example.net,+33 (0)3 45 85 41 31,Techer-la-Forêt,Côte d'Ivoire,Entrepreneur,MEDIUM
4015,Jeannine,Tanguy,F,1991-05-08,suzanne19@example.com,0432233440,Guichard,Côte d'Ivoire,Avocat,LOW
4016,Roger,Guibert,M,1980-01-11,sophie51@example.org,+33 2 41 71 08 74,Germain-sur-Mer,Côte d'Ivoire,Médecin,LOW
4017,Augustin,Maillot,M,1986-07-13,rherve@example.com,+33 (0)6 12 54 77 75,Gros,Côte d'Ivoire,Médecin,LOW
4018,Robert,Lemaire,M,1996-04-01,igay@example.org,0351247811,Saint Stéphanie,Côte d'Ivoire,Comptable,LOW
4019,Marcel,Fernandes,M,1953-05-07,xadam@example.com,03 57 16 81 51,HervéBourg,Côte d'Ivoire,Ingénieur,LOW
4020,Agnès,Teixeira,F,1948-10-14,roger51@example.net,04 42 92 30 66,Saint Gabrieldan,Côte d'Ivoire,Informaticien,LOW
4021,Laetitia,Paul,F,2004-07-27,isaac52@example.com,06 36 19 30 64,PhilippeVille,Côte d'Ivoire,Commerçant,MEDIUM
4022,Valentine,Benard,F,1958-09-07,elisabeth98@example.org,+33 4 23 35 95 13,Jean,Côte d'Ivoire,Avocat,LOW
4023,Antoinette,Auger,F,1973-05-16,rene32@example.org,+33 4 27 69 35 51,Chauvetdan,Côte d'Ivoire,Médecin,LOW
4024,Robert,Blondel,M,1999-06-23,margauxmahe@example.com,02 97 04 39 71,Blanchet-la-Forêt,Côte d'Ivoire,Ingénieur,MEDIUM
4025,Claire,Turpin,F,2003-02-17,galletalexandria@example.net,04 70 64 55 39,Dijoux,Côte d'Ivoire,Avocat,HIGH
4026,Josette,Moreau,F,2005-01-06,renecoulon@example.com,04 57 54 40 66,Valentin-la-Forêt,Côte d'Ivoire,Enseignant,MEDIUM
4027,Clémence,Leblanc,F,1960-04-29,deniseroche@example.com,+33 1 39 80 11 87,Noël,Côte d'Ivoire,Avocat,LOW
4028,Victor,Aubert,M,1984-03-17,nathaliedurand@example.org,+33 (0)1 55 56 57 23,GilbertBourg,Côte d'Ivoire,Informaticien,LOW
4029,Lucas,Peron,M,1948-10-26,morvanvalentine@example.com,+33 (0)2 45 36 40 69,Gimenez,Côte d'Ivoire,Étudiant,MEDIUM
4030,Alfred,Alves,M,1996-04-12,blanchettherese@example.com,+33 (0)4 50 77 35 03,Sainte Jacquelinedan,Côte d'Ivoire,Comptable,LOW
4031,Lucie,Andre,F,1971-12-20,julesgaillard@example.net,0490633660,Hubert,Côte d'Ivoire,Banquier,MEDIUM
4032,Jacques,Caron,M,2004-11-17,mahelouise@example.net,+33 2 44 18 28 91,Leroy,Côte d'Ivoire,Médecin,MEDIUM
4033,Isaac,Legrand,M,1946-12-15,cecileclement@example.net,+33 (0)4 89 81 47 96,Sainte Alexandria,Côte d'Ivoire,Médecin,LOW
4034,Christine,Berger,F,2006-12-29,augustemaury@example.com,06 26 88 54 34,Parisboeuf,Côte d'Ivoire,Médecin,MEDIUM
4035,Claude,Meyer,F,1987-02-13,raymond63@example.com,+33 3 84 30 03 04,Perrinnec,Côte d'Ivoire,Commerçant,LOW
4036,Océane,Fernandes,F,1961-08-10,manon25@example.org,+33 (0)2 51 28 19 40,Saint Emmanuel,Côte d'Ivoire,Enseignant,LOW
4037,Christiane,Coste,F,1968-12-25,bernardcoulon@example.net,+33 (0)7 84 14 65 66,Lebreton,Côte d'Ivoire,Commerçant,MEDIUM
4038,Amélie,Teixeira,F,1948-02-10,pauline37@example.org,04 98 14 35 35,Traore,Côte d'Ivoire,Étudiant,LOW
4039,Julie,Gilbert,F,1995-12-19,gilbertbrunet@example.net,0633660097,Diallo,Côte d'Ivoire,Informaticien,LOW
4040,Adélaïde,Bruneau,F,2007-10-13,imberthonore@example.com,+33 (0)3 69 58 15 14,Sainte Laurence-la-Forêt,Côte d'Ivoire,Entrepreneur,LOW
4041,Antoine,Boyer,M,1966-09-23,bdaniel@example.org,0532954495,Valletdan,Côte d'Ivoire,Médecin,LOW
4042,Nicolas,Alves,M,1970-08-28,eledoux@example.org,+33 4 44 00 15 22,Michel-sur-Cousin,Côte d'Ivoire,Commerçant,MEDIUM
4043,Alexandrie,Lombard,F,1951-09-01,andre76@example.org,0323012172,Dupont,Côte d'Ivoire,Étudiant,LOW
4044,Théodore,Ribeiro,M,1960-09-18,jerome20@example.net,+33 4 56 19 85 77,Ollivier-sur-Mer,Côte d'Ivoire,Entrepreneur,LOW
4045,Louise,Masson,F,1991-02-17,carolinegerard@example.org,+33 (0)6 32 35 71 36,Sainte Chantal-la-Forêt,Côte d'Ivoire,Informaticien,LOW
4046,Sébastien,Mahe,M,1980-07-21,marc52@example.com,0383559951,Dupuy,Côte d'Ivoire,Médecin,LOW
4047,Caroline,Klein,F,1962-06-18,svincent@example.org,02 55 43 08 84,Boulaynec,Côte d'Ivoire,Banquier,LOW
4048,Alfred,Launay,M,2003-06-30,manon14@example.com,+33 4 94 09 69 33,Rémydan,Côte d'Ivoire,Ingénieur,MEDIUM
4049,Anaïs,Roussel,F,1967-10-15,alfred88@example.org,03 57 95 84 54,Robert,Côte d'Ivoire,Médecin,LOW
4050,Margot,Munoz,F,1990-07-06,josetteperrier@example.com,+33 6 99 04 76 80,Lenoir-sur-Monnier,Côte d'Ivoire,Comptable,MEDIUM
4051,Nicole,Lévy,F,1961-08-06,bernard51@example.net,+33 4 27 40 27 55,Couturier,Côte d'Ivoire,Informaticien,LOW
4052,Patrick,Labbé,M,1949-03-05,baronjoseph@example.net,0147336936,Jean-la-Forêt,Côte d'Ivoire,Comptable,LOW
4053,Alex,Meyer,F,2005-03-17,denisantoine@example.com,0456980460,Alves-sur-Mer,Côte d'Ivoire,Avocat,LOW
4054,Manon,Couturier,F,1985-01-07,alphonselegendre@example.com,05 86 34 91 66,Sainte Noémi,Côte d'Ivoire,Médecin,MEDIUM
4055,Margot,Teixeira,F,1976-03-04,claudemace@example.net,+33 (0)3 90 55 43 62,Olivier,Côte d'Ivoire,Médecin,LOW
4056,Audrey,Brunel,F,1988-03-27,davidrocher@example.org,+33 (0)1 74 81 10 38,Georges-sur-Mer,Côte d'Ivoire,Ingénieur,LOW
4057,Robert,Michel,M,2006-01-07,cohennicole@example.com,+33 (0)5 49 87 06 66,Peltier-la-Forêt,Côte d'Ivoire,Comptable,LOW
4058,Eugène,Pierre,M,1951-08-05,clebrun@example.net,+33 3 69 81 27 24,Letellier-sur-Bertrand,Côte d'Ivoire,Commerçant,LOW
4059,Bernard,Royer,M,1949-04-13,thibault39@example.org,0517989847,Buisson,Côte d'Ivoire,Commerçant,LOW
4060,Lorraine,Menard,F,1985-11-24,sylvie37@example.org,0143153584,Pasquier-sur-Brunet,Côte d'Ivoire,Entrepreneur,MEDIUM
4061,Alain,Da Silva,M,1959-06-29,zoejean@example.org,+33 1 42 19 26 86,Saint Claudine,Côte d'Ivoire,Avocat,MEDIUM
4062,Gabriel,Guillou,M,1969-09-21,marie55@example.com,+33 (0)4 85 18 17 61,Leroux,Côte d'Ivoire,Comptable,LOW
4063,Nathalie,Humbert,F,1955-01-02,thibault36@example.com,01 34 41 10 80,Saint Lucy,Côte d'Ivoire,Enseignant,HIGH
4064,Louis,Baron,M,1987-08-17,renaudtristan@example.net,03 89 89 56 42,Gérard,Côte d'Ivoire,Étudiant,LOW
4065,Patrick,Maillot,M,1996-03-31,ericpichon@example.com,+33 (0)1 40 53 72 56,Collin,Côte d'Ivoire,Ingénieur,LOW
4066,Frédéric,Guillaume,M,1979-05-17,pierreolivier@example.com,+33 (0)1 81 00 02 42,Saint Suzanne,Côte d'Ivoire,Commerçant,LOW
4067,Christophe,Lebreton,M,1977-01-10,yleroy@example.com,+33 5 16 95 78 74,Masson,Côte d'Ivoire,Commerçant,LOW
4068,Brigitte,Dumont,F,1995-05-20,constance42@example.org,03 25 74 21 94,Sainte Christelle,Côte d'Ivoire,Médecin,LOW
4069,Aurore,Renaud,F,1975-01-04,bmasson@example.org,04 49 98 99 12,Huet-les-Bains,Côte d'Ivoire,Avocat,LOW
4070,Maurice,Valentin,M,1966-07-28,schneideradele@example.net,0134973330,Dijoux-sur-Martel,Côte d'Ivoire,Enseignant,MEDIUM
4071,Alphonse,Louis,M,2003-10-02,maryseparis@example.org,0296704973,Schneider,Côte d'Ivoire,Avocat,LOW
4072,Honoré,Perrier,M,2005-05-22,susandelmas@example.com,03 90 74 96 59,Saint EugèneBourg,Côte d'Ivoire,Commerçant,LOW
4073,Agathe,Guérin,F,1998-07-03,gilbert21@example.net,+33 (0)4 88 95 88 12,Lamy,Côte d'Ivoire,Informaticien,LOW
4074,Roger,Laine,M,1973-08-06,gdavid@example.net,+33 3 72 23 51 13,Boulanger-sur-Lacombe,Côte d'Ivoire,Comptable,MEDIUM
4075,Émile,Giraud,M,1967-07-15,hortense45@example.com,+33 (0)3 61 17 68 10,Saint Véronique-les-Bains,Côte d'Ivoire,Commerçant,LOW
4076,Laurence,Lelièvre,F,1949-03-29,droche@example.net,+33 (0)4 44 14 23 75,Baronboeuf,Côte d'Ivoire,Enseignant,LOW
4077,Zacharie,Paris,M,2002-02-16,manon17@example.org,+33 1 39 16 54 87,Tessierdan,Côte d'Ivoire,Avocat,LOW
4078,Bernadette,Guichard,F,1995-09-15,de-oliveiraanais@example.com,0235728642,Saint BernadetteVille,Côte d'Ivoire,Étudiant,LOW
4079,Céline,Voisin,F,2004-08-29,baillychristine@example.org,+33 2 54 94 53 19,Munozboeuf,Côte d'Ivoire,Enseignant,MEDIUM
4080,Audrey,Jacob,F,1964-10-08,valerie18@example.net,+33 (0)4 79 40 08 53,GuyonVille,Côte d'Ivoire,Commerçant,LOW
4081,Laetitia,Lecoq,F,1956-06-06,valettechantal@example.net,02 44 99 09 79,Maurynec,Côte d'Ivoire,Ingénieur,LOW
4082,Margot,Rousset,F,1984-10-13,jeaneugene@example.org,01 48 87 81 57,Lemonnier,Côte d'Ivoire,Entrepreneur,LOW
4083,Stéphane,Bazin,M,1953-10-08,evallee@example.com,0581709866,Morvanboeuf,Côte d'Ivoire,Comptable,LOW
4084,Célina,Foucher,F,1974-07-12,alphonserenaud@example.net,0277857940,Sainte SébastienBourg,Côte d'Ivoire,Étudiant,LOW
4085,Xavier,Tessier,M,1946-10-23,ybuisson@example.net,0233188116,Joubertdan,Côte d'Ivoire,Comptable,LOW
4086,Émilie,Maillard,F,1980-05-16,vaillantphilippine@example.com,+33 (0)3 86 96 67 57,Sainte Henrietteboeuf,Côte d'Ivoire,Informaticien,LOW
4087,William,Laurent,M,1955-02-22,etiennebourgeois@example.net,0339683969,Barre-sur-Pinto,Côte d'Ivoire,Informaticien,LOW
4088,Brigitte,Vasseur,F,2000-11-29,celina00@example.org,04 44 51 22 40,Louis,Côte d'Ivoire,Informaticien,LOW
