account_id,customer_id,account_number,account_type,currency,balance,open_date,status
7296,3669,85360626622580015218125,SAVINGS,XOF,5012753.09,2021-08-15,ACTIVE
7297,3669,54996140484153003376929,CHECKING,XOF,4259442.22,2021-03-16,ACTIVE
7298,3669,49506958879972242393978,CHECKING,XOF,1349047.75,2017-06-15,ACTIVE
7299,3670,23003995140788868141088,BUSINESS,XOF,4408990.07,2025-05-23,ACTIVE
7300,3670,68723904427972183673713,CHECKING,XOF,3637746.89,2025-02-24,ACTIVE
7301,3671,58257610588213644129448,CHECKING,XOF,8461443.12,2025-04-02,ACTIVE
7302,3672,72889611411502711484516,CHECKING,XOF,9927566.15,2017-12-05,ACTIVE
7303,3672,44001539117133001299292,CHECKING,XOF,6875468.83,2023-10-30,BLOCKED
7304,3672,38801734938273837655224,SAVINGS,XOF,2890454.22,2019-07-06,ACTIVE
7305,3673,95259069365267775320922,CHECKING,XOF,7875651.63,2022-12-20,ACTIVE
7306,3674,69141992718058927683488,CHECKING,XOF,2051911.29,2021-05-17,ACTIVE
7307,3675,99084224202694755206609,BUSINESS,XOF,1108947.6,2025-07-04,ACTIVE
7308,3675,55801289213958248459254,CHECKING,XOF,972139.38,2023-04-15,ACTIVE
7309,3676,88722686261866521030541,SAVINGS,XOF,3749059.63,2024-07-31,ACTIVE
7310,3676,74004732951388875653118,CHECKING,XOF,6011650.05,2019-03-04,CLOSED
7311,3676,93873380683018197424537,SAVINGS,XOF,2076053.41,2022-12-12,BLOCKED
7312,3677,92939406128386008629759,CHECKING,XOF,8417980.55,2023-03-08,ACTIVE
7313,3677,70967894904940684912890,CHECKING,XOF,9769689.06,2022-08-21,ACTIVE
7314,3678,38780792131457314902478,BUSINESS,XOF,9270091.71,2018-11-16,ACTIVE
7315,3678,75564679055588506500136,CHECKING,XOF,7795199.94,2021-12-28,ACTIVE
7316,3678,57837531071512520875102,CHECKING,XOF,5415130.57,2024-10-23,ACTIVE
7317,3679,26619222831087201183154,BUSINESS,XOF,2282234.23,2018-04-14,ACTIVE
7318,3679,20653288469899342088842,SAVINGS,XOF,792185.54,2016-09-06,ACTIVE
7319,3679,54795379653914495107424,BUSINESS,XOF,7469465.63,2024-04-30,ACTIVE
7320,3680,15771914651203872528653,BUSINESS,XOF,5940621.92,2022-03-03,ACTIVE
7321,3680,41886161662825207713965,CHECKING,XOF,9350746.59,2022-07-31,ACTIVE
7322,3680,48874481654328196840273,CHECKING,XOF,2805194.69,2025-09-21,ACTIVE
7323,3681,63814911255179948749357,CHECKING,XOF,7429553.83,2022-02-18,ACTIVE
7324,3681,60582021995127923750585,CHECKING,XOF,824150.33,2021-09-03,ACTIVE
7325,3682,11431354276450714149325,CHECKING,XOF,2811254.3,2025-04-21,ACTIVE
7326,3683,72665569480424929952003,CHECKING,XOF,5367053.21,2025-02-11,ACTIVE
7327,3684,17805901582785499264522,SAVINGS,XOF,9460272.51,2022-04-27,ACTIVE
7328,3684,60425106104125085603838,SAVINGS,XOF,4807182.41,2021-08-16,ACTIVE
7329,3684,75943100302550228684470,CHECKING,XOF,7292337.84,2021-11-25,ACTIVE
7330,3685,80358707290087985835051,SAVINGS,XOF,8327144.42,2017-12-27,ACTIVE
7331,3685,50495913096292349749135,CHECKING,XOF,6144932.68,2024-12-24,ACTIVE
7332,3685,29496260010577327642566,CHECKING,XOF,1616493.08,2019-07-14,ACTIVE
7333,3686,42162628097897963819486,CHECKING,XOF,1108236.59,2016-09-20,ACTIVE
7334,3687,65124475599852008591209,SAVINGS,XOF,9878508.31,2019-11-26,ACTIVE
7335,3687,95159274504167313291135,SAVINGS,XOF,5531154.99,2026-06-11,ACTIVE
7336,3688,7018608318386812499832,BUSINESS,XOF,8914401.53,2023-10-06,ACTIVE
7337,3689,22726815999567024823461,CHECKING,XOF,6320266.38,2021-08-15,ACTIVE
7338,3690,1996302881583465768309,CHECKING,XOF,8616397.76,2021-03-20,ACTIVE
7339,3690,77751508485522361514097,CHECKING,XOF,8291759.76,2019-09-10,ACTIVE
7340,3690,83937334595678295223377,CHECKING,XOF,9551065.16,2017-12-23,ACTIVE
7341,3691,6287955067320778839677,SAVINGS,XOF,7449739.94,2022-02-03,ACTIVE
7342,3691,97842500944049190491687,CHECKING,XOF,5968851.48,2025-04-08,ACTIVE
7343,3692,5834692990436045510459,CHECKING,XOF,5607734.34,2025-09-28,ACTIVE
7344,3693,72802512960132467680692,SAVINGS,XOF,2116535.23,2021-10-22,ACTIVE
7345,3693,79985840640213743955007,SAVINGS,XOF,6484461.19,2018-05-23,ACTIVE
7346,3693,57967128161046019781349,CHECKING,XOF,5306360.74,2018-03-09,BLOCKED
7347,3694,51664462271689229306822,CHECKING,XOF,7637280.01,2016-11-24,ACTIVE
7348,3694,14842413951751476077181,CHECKING,XOF,773213.08,2020-10-20,CLOSED
7349,3694,90672882670407766872289,CHECKING,XOF,7954469.39,2020-09-14,ACTIVE
7350,3695,52259100679489340326682,CHECKING,XOF,8025744.9,2016-12-14,ACTIVE
7351,3696,40529826167590328868333,BUSINESS,XOF,8024292.68,2021-10-03,ACTIVE
7352,3696,76096563236779817019164,CHECKING,XOF,8610523.4,2021-05-06,ACTIVE
7353,3697,9383076404369699521347,CHECKING,XOF,8479607.8,2025-08-03,ACTIVE
7354,3697,86759680438041147945994,SAVINGS,XOF,567541.87,2022-10-06,ACTIVE
7355,3697,7674485140450133897904,CHECKING,XOF,3575785.2,2025-11-21,ACTIVE
7356,3698,45791667050353354308836,SAVINGS,XOF,5037703.83,2021-06-22,ACTIVE
7357,3698,14928355826360713732603,CHECKING,XOF,9677020.41,2018-04-07,ACTIVE
7358,3698,97172128319063799661721,SAVINGS,XOF,9171107.41,2021-11-24,ACTIVE
7359,3699,184211774988372524385,CHECKING,XOF,8506860.93,2024-03-06,CLOSED
7360,3700,29030825382023858160231,SAVINGS,XOF,1545500.88,2022-04-25,ACTIVE
7361,3701,94309194968357912923585,CHECKING,XOF,8088176.16,2019-03-28,ACTIVE
7362,3701,93125670721970495404109,SAVINGS,XOF,7398967.83,2021-11-11,ACTIVE
7363,3702,42462236959481712306040,SAVINGS,XOF,8431212.1,2023-01-02,ACTIVE
7364,3703,96850026066373616977484,SAVINGS,XOF,8677124.87,2018-12-30,ACTIVE
7365,3703,28647905629036799642662,BUSINESS,XOF,1067405.38,2021-04-28,ACTIVE
7366,3704,63414634647347401722974,SAVINGS,XOF,4061131.61,2021-02-12,ACTIVE
7367,3705,24097058022211332885904,CHECKING,XOF,2336543.34,2023-03-11,ACTIVE
7368,3705,43203318896667229246983,CHECKING,XOF,981190.53,2026-07-27,ACTIVE
7369,3705,83491087211398515497089,SAVINGS,XOF,2520632.79,2026-07-08,ACTIVE
7370,3706,85011991226666161193427,CHECKING,XOF,7760928.77,2021-11-26,ACTIVE
7371,3706,69908890324057720577803,CHECKING,XOF,7719265.61,2017-07-19,ACTIVE
7372,3707,50325934562503808511673,CHECKING,XOF,7370099.44,2019-10-24,ACTIVE
7373,3707,21328949436385942418381,SAVINGS,XOF,6507868.74,2021-03-02,ACTIVE
7374,3708,38474096019663183647462,CHECKING,XOF,8819883.2,2018-09-06,ACTIVE
7375,3708,98287199409106156134325,CHECKING,XOF,6298229.31,2025-04-18,ACTIVE
7376,3708,80323250652201892811156,CHECKING,XOF,9852788.53,2024-12-13,ACTIVE
7377,3709,66830992579972726232195,SAVINGS,XOF,4611718.04,2020-06-22,ACTIVE
7378,3710,80892043382476989741396,CHECKING,XOF,9457351.96,2021-11-07,BLOCKED
7379,3711,39771700311940415038125,CHECKING,XOF,648397.28,2018-08-20,ACTIVE
7380,3711,16404896189349818453523,CHECKING,XOF,6218892.02,2022-12-31,ACTIVE
7381,3712,5736118191047635884261,CHECKING,XOF,4784799.43,2025-01-31,ACTIVE
7382,3712,77524674674084965864758,CHECKING,XOF,2267497.3,2016-12-25,ACTIVE
7383,3713,2659684901005582385163,SAVINGS,XOF,1806695.7,2025-09-30,ACTIVE
7384,3714,52619370566195008115428,SAVINGS,XOF,7351077.97,2022-01-30,BLOCKED
7385,3715,39065659056716850414928,SAVINGS,XOF,5254479.53,2024-05-28,ACTIVE
7386,3716,61046416395294055447209,CHECKING,XOF,8094733.99,2025-06-09,ACTIVE
7387,3716,10239752652306543411119,BUSINESS,XOF,1852350.83,2023-06-05,ACTIVE
7388,3716,83876134373966635906679,CHECKING,XOF,9018365.22,2026-02-18,ACTIVE
7389,3717,31713544081996555346447,CHECKING,XOF,7910072.18,2020-01-12,ACTIVE
7390,3717,23827223958952182637757,CHECKING,XOF,7608988.49,2019-11-12,ACTIVE
7391,3717,99113394822448430125600,SAVINGS,XOF,1557236.94,2017-05-17,CLOSED
7392,3718,17201686797227658521808,CHECKING,XOF,2798708.34,2020-05-24,ACTIVE
7393,3719,24898682634949676189930,CHECKING,XOF,6011225.13,2018-08-30,ACTIVE
7394,3719,63678652744278063588983,CHECKING,XOF,8944983.67,2023-12-14,ACTIVE
7395,3720,12569746628289493446701,SAVINGS,XOF,4260837.87,2022-10-25,ACTIVE
7396,3720,64079409668011280820180,CHECKING,XOF,9896985.44,2020-10-13,ACTIVE
7397,3720,84728328453439860466750,SAVINGS,XOF,2853646.46,2024-07-05,ACTIVE
7398,3721,99227659983161891615995,CHECKING,XOF,5393821.27,2018-03-23,ACTIVE
7399,3721,95988873884529550552885,SAVINGS,XOF,4677243.7,2026-05-25,ACTIVE
7400,3722,8454778580183866645981,CHECKING,XOF,8388513.2,2018-04-13,CLOSED
7401,3722,86761287305716408090370,SAVINGS,XOF,6237773.94,2018-05-19,ACTIVE
7402,3722,15049125425822034601370,SAVINGS,XOF,3858507.3,2018-05-19,ACTIVE
7403,3723,55515276373692303864945,CHECKING,XOF,2000341.86,2018-09-16,ACTIVE
7404,3724,30999496014967375016953,CHECKING,XOF,7494742.61,2024-06-16,ACTIVE
7405,3724,90507075906578143200303,CHECKING,XOF,6343562.32,2023-07-03,ACTIVE
7406,3724,14582829292882247871021,CHECKING,XOF,7112694.27,2020-02-18,ACTIVE
7407,3725,90241556411846568575980,BUSINESS,XOF,4237148.22,2021-04-04,ACTIVE
7408,3725,70859139405071118641064,CHECKING,XOF,3473006.19,2022-02-21,ACTIVE
7409,3725,90986334029474830875677,CHECKING,XOF,5688967.97,2022-04-02,ACTIVE
7410,3726,7676636960224591102586,SAVINGS,XOF,5419950.81,2017-09-14,ACTIVE
7411,3727,50153534295016111680601,SAVINGS,XOF,8358567.63,2025-09-01,ACTIVE
7412,3727,14676615842213221260083,SAVINGS,XOF,3058909.8,2019-06-11,ACTIVE
7413,3727,54577346693135509797113,SAVINGS,XOF,1492218.87,2020-11-21,ACTIVE
7414,3728,1628849577906781932703,SAVINGS,XOF,5126311.02,2025-05-04,ACTIVE
7415,3728,69222183071685710090258,CHECKING,XOF,2019709.68,2018-12-25,ACTIVE
7416,3729,1483171760248763254157,CHECKING,XOF,2304571.27,2019-02-21,ACTIVE
7417,3729,3226254297087472380510,CHECKING,XOF,3712415.51,2025-04-14,BLOCKED
7418,3729,64379447533981713101975,SAVINGS,XOF,3815583.15,2022-08-17,ACTIVE
7419,3730,87360545828442886634379,SAVINGS,XOF,5079764.81,2018-05-18,ACTIVE
7420,3730,68142351619354289300721,CHECKING,XOF,2883261.27,2024-09-24,ACTIVE
7421,3731,98637672083024435168759,CHECKING,XOF,3840271.75,2022-12-28,ACTIVE
7422,3731,81735805553544412290604,CHECKING,XOF,3301045.5,2020-02-12,ACTIVE
7423,3731,52088192463068996170614,CHECKING,XOF,3403558.06,2023-07-11,ACTIVE
7424,3732,42848413767698497904447,SAVINGS,XOF,1635076.71,2023-10-15,ACTIVE
7425,3732,1666598419811483874068,CHECKING,XOF,9034684.02,2022-03-03,ACTIVE
7426,3732,48878160078173019238397,SAVINGS,XOF,3735310.01,2020-06-09,ACTIVE
7427,3733,6809480303717455124963,SAVINGS,XOF,8656959.94,2021-12-11,ACTIVE
7428,3733,57139592113250896800199,CHECKING,XOF,9043550.0,2022-05-29,ACTIVE
7429,3734,85262843713254431121322,CHECKING,XOF,2099245.18,2020-07-28,ACTIVE
7430,3734,74194278318698415883980,SAVINGS,XOF,4705889.4,2019-10-13,ACTIVE
7431,3735,66246273940035463842344,CHECKING,XOF,8026664.78,2020-03-25,ACTIVE
7432,3735,30337430866798500774545,CHECKING,XOF,7621411.09,2017-09-10,ACTIVE
7433,3736,14142336021281493938096,CHECKING,XOF,5507035.21,2020-06-13,BLOCKED
7434,3736,42098840759169928170199,CHECKING,XOF,2751343.04,2021-04-19,ACTIVE
7435,3737,73187830965056454921451,SAVINGS,XOF,4022641.71,2022-02-23,ACTIVE
7436,3737,89830619588850427460923,BUSINESS,XOF,4299846.34,2019-02-04,ACTIVE
7437,3737,37273288126151212397498,SAVINGS,XOF,2585849.98,2019-08-15,ACTIVE
7438,3738,19883775693501677107680,CHECKING,XOF,7004299.37,2016-08-23,ACTIVE
7439,3738,79747747582305150571619,CHECKING,XOF,8633587.38,2021-10-07,ACTIVE
7440,3738,35412130022058031160000,CHECKING,XOF,854610.3,2024-01-13,ACTIVE
7441,3739,27458029711407100567613,BUSINESS,XOF,812531.78,2023-02-01,BLOCKED
7442,3739,22706672831590809112016,CHECKING,XOF,5238376.7,2024-12-23,ACTIVE
7443,3740,11350974249669978213532,BUSINESS,XOF,4483068.67,2018-02-17,ACTIVE
7444,3740,52690082281959412754593,CHECKING,XOF,3588173.39,2024-03-06,ACTIVE
7445,3740,67540799741113676148969,CHECKING,XOF,6527929.28,2017-04-05,ACTIVE
7446,3741,81523328956444765632641,CHECKING,XOF,9437109.49,2022-06-01,ACTIVE
7447,3741,97006938795713905163359,CHECKING,XOF,6623552.78,2025-11-27,ACTIVE
7448,3741,12826977108800702223583,SAVINGS,XOF,6832490.61,2022-07-10,ACTIVE
7449,3742,62042103981654998077865,CHECKING,XOF,9655681.94,2020-06-30,ACTIVE
7450,3742,93542341377387952565609,SAVINGS,XOF,4352198.64,2018-07-17,ACTIVE
7451,3742,95837314719112817626697,CHECKING,XOF,9764167.03,2019-03-21,BLOCKED
7452,3743,33363920384773970625428,SAVINGS,XOF,171305.23,2018-07-19,ACTIVE
7453,3743,50974177003953252740842,CHECKING,XOF,8569436.96,2023-11-26,ACTIVE
7454,3744,18633366685561157786255,CHECKING,XOF,3112112.36,2020-08-21,ACTIVE
7455,3745,36709281296857598867557,SAVINGS,XOF,2646613.59,2017-01-04,ACTIVE
7456,3745,17036731080994787322354,CHECKING,XOF,725649.43,2023-10-15,ACTIVE
7457,3745,13421281040426837725672,CHECKING,XOF,1682347.26,2020-11-16,ACTIVE
7458,3746,92928551507561204768664,CHECKING,XOF,9589865.04,2026-02-26,ACTIVE
7459,3746,58901377696404993289262,CHECKING,XOF,9803474.72,2021-08-15,ACTIVE
7460,3747,60123400991502826621814,CHECKING,XOF,8713576.43,2021-03-27,CLOSED
7461,3748,34825649971034306085292,SAVINGS,XOF,7556921.08,2020-02-03,ACTIVE
7462,3748,99852911667927195914129,CHECKING,XOF,9927200.05,2023-05-07,ACTIVE
7463,3749,80834244101154483320204,SAVINGS,XOF,2497434.73,2024-09-21,ACTIVE
7464,3749,70710679039853779832137,CHECKING,XOF,7588615.59,2016-11-28,ACTIVE
7465,3750,60362188479805292295495,SAVINGS,XOF,6713376.01,2024-11-15,ACTIVE
7466,3750,33562393245366387221174,CHECKING,XOF,2211243.41,2017-07-07,ACTIVE
7467,3750,98307583318445646059095,CHECKING,XOF,7698955.97,2018-11-24,ACTIVE
7468,3751,25387063093808957567022,CHECKING,XOF,5783165.49,2024-09-30,ACTIVE
7469,3752,3945964364607893542581,BUSINESS,XOF,6105846.98,2018-10-13,ACTIVE
7470,3753,8213291376087098501968,SAVINGS,XOF,5039632.32,2023-07-02,ACTIVE
7471,3753,43480890831051015110610,BUSINESS,XOF,9037503.54,2016-08-23,ACTIVE
7472,3754,81976604919132154543355,CHECKING,XOF,7591071.92,2024-04-23,ACTIVE
7473,3754,31221422251408818029785,CHECKING,XOF,3278841.3,2024-07-16,ACTIVE
7474,3755,42159201756476425507165,SAVINGS,XOF,2160241.33,2017-04-11,ACTIVE
7475,3756,10586705809418561701866,CHECKING,XOF,5953358.74,2022-11-30,ACTIVE
7476,3756,6736901453591643211986,SAVINGS,XOF,3778312.03,2020-07-30,ACTIVE
7477,3757,8562924236882615233430,CHECKING,XOF,5374483.53,2018-06-17,ACTIVE
7478,3758,20128450817728592092527,CHECKING,XOF,3710983.95,2020-11-27,ACTIVE
7479,3759,24533628011546774337756,CHECKING,XOF,8422910.77,2018-07-19,ACTIVE
7480,3760,49220182900468290916073,SAVINGS,XOF,8382793.7,2024-02-19,ACTIVE
7481,3760,48076209288240307338873,CHECKING,XOF,8664537.74,2017-10-02,ACTIVE
7482,3761,67762105816870707216352,CHECKING,XOF,4137696.98,2016-09-24,ACTIVE
7483,3761,68487786340188492127532,CHECKING,XOF,3927171.07,2019-10-14,ACTIVE
7484,3762,39854376011409712710830,CHECKING,XOF,6144460.81,2019-09-30,ACTIVE
7485,3762,65582414088086277094933,BUSINESS,XOF,6056507.9,2016-08-08,ACTIVE
7486,3762,61531124744343026142185,CHECKING,XOF,4960473.67,2018-08-06,ACTIVE
7487,3763,44419147873530422824487,SAVINGS,XOF,6842962.68,2019-09-11,ACTIVE
7488,3763,50294624661080761560383,BUSINESS,XOF,8393911.51,2020-11-16,ACTIVE
7489,3764,14504360303074597800377,CHECKING,XOF,8485174.26,2023-11-23,ACTIVE
7490,3765,43171505292850547260971,SAVINGS,XOF,8782385.23,2016-08-25,ACTIVE
7491,3765,87841477062615811232236,BUSINESS,XOF,7841161.58,2021-02-21,ACTIVE
7492,3766,45497782301235395249214,CHECKING,XOF,4755821.38,2026-07-28,ACTIVE
7493,3766,51482750641088643049672,SAVINGS,XOF,230161.25,2026-07-22,ACTIVE
7494,3767,89422002255919462794444,CHECKING,XOF,809768.35,2022-12-17,ACTIVE
7495,3767,85175495966674334338976,CHECKING,XOF,2983985.57,2017-01-07,ACTIVE
7496,3768,98129775217526668585926,SAVINGS,XOF,6519148.28,2022-09-02,ACTIVE
7497,3768,87218172160276641005852,SAVINGS,XOF,586597.52,2023-08-01,ACTIVE
7498,3769,83895071109983795337875,CHECKING,XOF,8511802.51,2023-05-19,ACTIVE
7499,3769,24794588308424174190993,SAVINGS,XOF,3729143.55,2023-03-20,ACTIVE
7500,3769,37613338198007785156008,CHECKING,XOF,2425470.72,2024-01-09,ACTIVE
7501,3770,77092049609244011282828,CHECKING,XOF,5255710.8,2022-11-21,BLOCKED
7502,3770,42532835675694521080542,CHECKING,XOF,6573964.63,2024-12-14,ACTIVE
7503,3771,70459675160045952710500,BUSINESS,XOF,9138312.03,2019-01-07,ACTIVE
7504,3771,65949267762696826997668,CHECKING,XOF,4119120.25,2020-10-27,CLOSED
7505,3772,45557935852035592489034,SAVINGS,XOF,9154929.12,2017-01-27,ACTIVE
7506,3772,7440006728654790956493,SAVINGS,XOF,373007.52,2018-07-23,ACTIVE
7507,3772,90449405500103439314159,SAVINGS,XOF,5708345.69,2025-04-17,ACTIVE
7508,3773,10413447468332988776542,SAVINGS,XOF,8150252.85,2024-11-29,ACTIVE
7509,3774,85513342385311410063828,CHECKING,XOF,4217045.25,2017-12-29,ACTIVE
7510,3774,81936358612668167804463,SAVINGS,XOF,5980551.69,2021-11-16,ACTIVE
7511,3774,7141014974891697605353,SAVINGS,XOF,8336312.97,2016-08-20,CLOSED
7512,3775,90861669334988436887563,CHECKING,XOF,6830058.59,2023-03-20,ACTIVE
7513,3776,97649399969788214391038,SAVINGS,XOF,4480980.99,2017-03-25,BLOCKED
7514,3777,5447203749742222892990,CHECKING,XOF,3123029.8,2021-12-12,ACTIVE
7515,3777,82842839033466238729105,CHECKING,XOF,9233551.56,2017-04-16,ACTIVE
7516,3778,3827763133749569869720,CHECKING,XOF,4871173.56,2017-04-21,ACTIVE
7517,3778,60517278042923514434382,SAVINGS,XOF,7332111.18,2024-06-24,ACTIVE
7518,3778,7604836230973978543269,SAVINGS,XOF,8585701.56,2016-11-17,ACTIVE
7519,3779,24591150335547818825625,SAVINGS,XOF,7083157.08,2021-06-08,ACTIVE
7520,3779,2548834868127807559997,CHECKING,XOF,1336006.49,2017-11-16,ACTIVE
7521,3779,63082150315099524894522,BUSINESS,XOF,5863738.15,2023-05-18,ACTIVE
7522,3780,67696609589855026870762,SAVINGS,XOF,2765882.71,2016-09-24,ACTIVE
7523,3780,12595810712826113642121,CHECKING,XOF,2319415.83,2026-07-18,ACTIVE
7524,3780,76091595312775779453180,CHECKING,XOF,1863428.46,2019-11-18,ACTIVE
7525,3781,19921202953952806438856,SAVINGS,XOF,3158879.67,2021-01-17,ACTIVE
7526,3781,59467301056117852966436,SAVINGS,XOF,6233301.61,2026-05-15,ACTIVE
7527,3782,11888636029806296721192,CHECKING,XOF,552677.51,2025-01-30,ACTIVE
7528,3783,95277474849643113501174,CHECKING,XOF,3764083.87,2024-04-16,ACTIVE
7529,3784,33739127478956931320362,CHECKING,XOF,2440141.66,2022-02-14,ACTIVE
7530,3784,23788210239729991880695,SAVINGS,XOF,2537037.77,2026-01-06,ACTIVE
7531,3785,91317750383264670418349,CHECKING,XOF,2615195.8,2017-04-22,ACTIVE
7532,3785,6669662672064260223941,CHECKING,XOF,1286381.73,2021-03-04,ACTIVE
7533,3785,79113267300878274473831,SAVINGS,XOF,2823849.73,2020-09-12,ACTIVE
7534,3786,90160105818730627213045,SAVINGS,XOF,1669002.12,2019-03-10,ACTIVE
7535,3786,21451030127999651532547,SAVINGS,XOF,4811104.1,2017-03-23,ACTIVE
7536,3786,1589816297146798221944,CHECKING,XOF,825456.8,2026-05-06,ACTIVE
7537,3787,76322801021592536072067,SAVINGS,XOF,8594718.11,2020-02-12,ACTIVE
7538,3787,71778351088958371128467,BUSINESS,XOF,8645952.78,2022-01-14,ACTIVE
7539,3787,18525671296524505907795,CHECKING,XOF,906274.87,2024-11-01,ACTIVE
7540,3788,53511265560303576924957,CHECKING,XOF,6744788.47,2021-10-28,ACTIVE
7541,3788,25782101683418139879644,CHECKING,XOF,3742011.03,2017-05-29,ACTIVE
7542,3789,17857811297217620892566,SAVINGS,XOF,5347444.73,2021-08-06,ACTIVE
7543,3789,96328959827809955886144,CHECKING,XOF,6221897.68,2018-12-03,ACTIVE
7544,3790,96521554619379311060094,CHECKING,XOF,1682036.41,2023-08-09,ACTIVE
7545,3790,14423659908777243564275,CHECKING,XOF,3282044.18,2022-07-15,ACTIVE
7546,3790,7516853968274950551250,SAVINGS,XOF,583569.04,2019-06-01,ACTIVE
7547,3791,77686910002962408736497,SAVINGS,XOF,6775779.35,2017-11-20,CLOSED
7548,3791,18631420425989497008101,BUSINESS,XOF,9711400.4,2025-12-19,ACTIVE
7549,3792,31992507836679662229297,CHECKING,XOF,8077472.44,2018-03-08,ACTIVE
7550,3792,50293265737469120669440,BUSINESS,XOF,1110467.83,2018-09-02,ACTIVE
7551,3793,74598240124389602129880,CHECKING,XOF,5382679.18,2020-06-21,BLOCKED
7552,3793,47583946155642228563088,CHECKING,XOF,2207290.79,2018-06-09,ACTIVE
7553,3793,86518887750982922644427,BUSINESS,XOF,921540.08,2024-03-16,ACTIVE
7554,3794,2822804596100923672728,SAVINGS,XOF,9927561.55,2018-05-25,BLOCKED
7555,3795,21086444254554363139590,SAVINGS,XOF,8662155.49,2017-02-22,ACTIVE
7556,3796,12350199626512879376434,SAVINGS,XOF,9820385.86,2025-05-05,ACTIVE
7557,3797,19596659100931390951252,CHECKING,XOF,6084620.33,2025-04-16,ACTIVE
7558,3798,62021229070856135317239,SAVINGS,XOF,2425416.23,2022-01-19,ACTIVE
7559,3798,70164407252882860253577,CHECKING,XOF,5878352.78,2025-07-29,BLOCKED
7560,3799,14603083947892737741076,CHECKING,XOF,3147376.06,2020-06-24,ACTIVE
7561,3800,10085417686919845945975,CHECKING,XOF,9901511.62,2019-07-09,ACTIVE
7562,3801,97715017271730063893951,CHECKING,XOF,2498338.53,2021-05-22,ACTIVE
7563,3801,93998753723163670460045,SAVINGS,XOF,3627619.89,2021-07-08,ACTIVE
7564,3802,27771908107229444387730,CHECKING,XOF,394719.5,2022-05-11,ACTIVE
7565,3803,58206694567397116120364,CHECKING,XOF,4500553.61,2025-11-14,ACTIVE
7566,3803,76247762704581634280534,SAVINGS,XOF,1002583.71,2022-04-28,ACTIVE
7567,3804,44260210712201454067452,CHECKING,XOF,6141044.24,2024-01-09,ACTIVE
7568,3804,6915712744171664836955,SAVINGS,XOF,3201067.91,2022-01-13,ACTIVE
7569,3804,9525121301897434113250,SAVINGS,XOF,4324428.32,2016-08-31,ACTIVE
7570,3805,96931597207943132728807,CHECKING,XOF,8864020.52,2023-07-24,ACTIVE
7571,3805,42522094975333750564757,CHECKING,XOF,9737665.84,2024-10-02,ACTIVE
7572,3806,37068115733211695831286,CHECKING,XOF,9387901.83,2025-08-10,ACTIVE
7573,3807,74147957255715920933324,CHECKING,XOF,1531245.51,2018-02-16,ACTIVE
7574,3807,62137638810113582713689,SAVINGS,XOF,9349681.44,2018-03-30,ACTIVE
7575,3807,57199621377085266495839,SAVINGS,XOF,233963.73,2026-01-07,CLOSED
7576,3808,63711040514836786700176,SAVINGS,XOF,9822112.55,2023-10-02,ACTIVE
7577,3808,19132415049061395716201,SAVINGS,XOF,177607.24,2026-07-03,ACTIVE
7578,3808,70019205685737933872429,SAVINGS,XOF,8498975.33,2018-02-01,ACTIVE
7579,3809,2018234677696957788582,CHECKING,XOF,6643217.24,2018-01-19,ACTIVE
7580,3809,51236458994859506620800,SAVINGS,XOF,4047955.95,2016-12-21,ACTIVE
7581,3809,3639911656891289819150,SAVINGS,XOF,9250926.94,2025-03-13,ACTIVE
7582,3810,3302577774336097117152,SAVINGS,XOF,4994717.39,2022-04-16,BLOCKED
7583,3811,88043475812811336519916,CHECKING,XOF,7822728.54,2018-05-03,ACTIVE
7584,3811,29877019531714248307915,CHECKING,XOF,3817678.06,2016-12-28,ACTIVE
7585,3812,85759300955927492684278,CHECKING,XOF,2713545.67,2024-05-14,ACTIVE
7586,3812,46666677015407953178280,BUSINESS,XOF,868071.22,2017-03-09,ACTIVE
7587,3812,29865540740527235329391,CHECKING,XOF,2307793.53,2025-02-15,ACTIVE
7588,3813,53412113986164193829530,SAVINGS,XOF,9370140.66,2023-08-20,ACTIVE
7589,3813,15760146508849559070268,CHECKING,XOF,7601833.34,2021-01-13,ACTIVE
7590,3813,92550345285090279311897,CHECKING,XOF,7036074.6,2026-03-02,ACTIVE
7591,3814,80977498463975948821408,CHECKING,XOF,6455657.5,2025-04-06,ACTIVE
7592,3815,89032496793835766800785,CHECKING,XOF,6158767.53,2024-08-19,ACTIVE
7593,3815,47450698910545528859205,CHECKING,XOF,1917789.09,2022-09-17,ACTIVE
7594,3816,70581211374794137314501,CHECKING,XOF,3499733.32,2018-03-01,ACTIVE
7595,3817,62212601471844611861955,BUSINESS,XOF,8114963.45,2026-03-20,ACTIVE
7596,3818,40995987607382634016984,SAVINGS,XOF,8029403.29,2023-06-06,ACTIVE
7597,3818,57836688216309924215554,BUSINESS,XOF,9135707.45,2026-02-01,BLOCKED
7598,3818,86798911652754327373828,CHECKING,XOF,8061106.17,2024-04-17,ACTIVE
7599,3819,10297229131530994396921,CHECKING,XOF,7913992.7,2019-01-11,ACTIVE
7600,3819,39303518439163808231123,CHECKING,XOF,4187997.8,2019-03-06,ACTIVE
7601,3819,30098141698781845567289,CHECKING,XOF,4773675.36,2023-08-14,ACTIVE
7602,3820,73087692279806762861122,SAVINGS,XOF,6071836.84,2018-10-25,ACTIVE
7603,3820,19269455156880017576809,SAVINGS,XOF,237821.33,2023-12-19,ACTIVE
